"id","customer_id","shop_id","plan_id","contract_date","kimono_type","warranty_flag","total_amount","preparation_venue","preparation_date","user_id","remarks","created_at","updated_at"
"793","794","1","10","2024-04-28","振袖","1","0","プラザ","2026-01-11",NULL,NULL,"2025-12-14 00:49:20","2025-12-14 00:49:20"
"794","795","1","10","2024-04-28","振袖","1","0","プラザ","2026-01-11",NULL,NULL,"2025-12-14 00:49:20","2025-12-14 00:49:20"
"795","796","1","5","2024-04-27","振袖","1","0","プラザ","2026-01-11",NULL,NULL,"2025-12-14 00:49:20","2025-12-14 00:49:20"
"796","797","1","4","2024-03-28","振袖","1","0","プラザ","2026-01-11",NULL,NULL,"2025-12-14 00:49:20","2025-12-14 00:49:20"
"797","798","1","6","2024-02-25","振袖","1","0","プラザホテル","2026-01-11",NULL,NULL,"2025-12-14 00:49:21","2025-12-14 00:49:21"
"798","799","1","6","2024-02-23","振袖","1","0","プラザホテル","2026-01-11",NULL,NULL,"2025-12-14 00:49:21","2025-12-14 00:49:21"
"799","800","1","5","2024-02-23","振袖","1","0","プラザホテル","2026-01-11",NULL,NULL,"2025-12-14 00:49:21","2025-12-14 00:49:21"
"800","801","1","4","2024-01-19","振袖","1","0","プラザホテル","2026-01-11",NULL,NULL,"2025-12-14 00:49:21","2025-12-14 00:49:21"
"801","802","1","10","2024-01-19","振袖","1","0","プラザホテル","2026-01-11",NULL,NULL,"2025-12-14 00:49:21","2025-12-14 00:49:21"
"802","803","1","4","2024-01-19","振袖","1","0","プラザホテル","2026-01-11",NULL,NULL,"2025-12-14 00:49:22","2025-12-14 00:49:22"
"803","804","1","4","2023-11-26","振袖","1","0","プラザ","2026-01-11",NULL,NULL,"2025-12-14 00:49:22","2025-12-14 00:49:22"
"804","805","1","4","2023-08-27","振袖","1","0","プラザホテル","2026-01-11",NULL,NULL,"2025-12-14 00:49:22","2025-12-14 00:49:22"
"805","806","1","4","2023-08-11","振袖","1","0","プラザホテル","2026-01-11",NULL,NULL,"2025-12-14 00:49:22","2025-12-14 00:49:22"
"806","807","1","4","2023-07-24","振袖","1","0","プラザホテル","2026-01-11",NULL,NULL,"2025-12-14 00:49:23","2025-12-14 00:49:23"
"807","808","1","4","2023-04-30","振袖","1","0","プラザ","2026-01-11",NULL,NULL,"2025-12-14 00:49:23","2025-12-14 00:49:23"
"808","809","1","4","2024-01-27","振袖","1","0","サロンドマエバ","2026-01-11",NULL,NULL,"2025-12-14 00:49:23","2025-12-14 00:49:23"
"809","810","1","4","2024-01-21","振袖","1","0","サロンドマエバ","2026-01-11",NULL,NULL,"2025-12-14 00:49:23","2025-12-14 00:49:23"
"810","811","1","10","2025-02-24","振袖","1","0","総社","2026-01-11",NULL,NULL,"2025-12-14 00:49:23","2025-12-14 00:49:23"
"811","812","1","4","2025-01-25","振袖","1","0","総社会場","2026-01-11",NULL,NULL,"2025-12-14 00:49:24","2025-12-14 00:49:24"
"812","813","1","3","2024-08-25","振袖","1","0","総社会場","2026-01-11",NULL,NULL,"2025-12-14 00:49:24","2025-12-14 00:49:24"
"813","814","1","10","2024-05-05","振袖","1","0","総社","2026-01-11",NULL,NULL,"2025-12-14 00:49:24","2025-12-14 00:49:24"
"814","815","1","4","2024-01-27","振袖","1","0","総社","2026-01-11",NULL,NULL,"2025-12-14 00:49:24","2025-12-14 00:49:24"
"815","816","1","4","2024-01-27","振袖","1","0","総社","2026-01-11",NULL,NULL,"2025-12-14 00:49:25","2025-12-14 00:49:25"
"816","817","1","10","2025-04-26","振袖","1","0","倉敷会場","2026-01-11",NULL,NULL,"2025-12-14 00:49:25","2025-12-14 00:49:25"
"817","818","1","4","2024-01-27","振袖","1","0","グランココエ","2026-01-11",NULL,NULL,"2025-12-14 00:49:25","2025-12-14 00:49:25"
"818","819","1","3","2024-07-20","振袖","1","0","プラザ","2026-01-11",NULL,NULL,"2025-12-14 00:49:25","2025-12-14 00:49:25"
"819","820","1","10","2025-12-14","振袖","1","100000","岡山プラザ","2025-12-16","1","テスト備考","2025-12-14 01:08:42","2025-12-14 01:08:42"
"820","821","3","1","2025-04-03","袴","0","65100",NULL,"2026-03-25",NULL,"当日→浜店 6:30
メイクあり
当日撮影あり(浜店)玉村さん依頼済","2025-12-14 02:39:24","2025-12-14 02:39:24"
"821","822","3","1","2025-10-05","袴","0","42900",NULL,"2026-03-25",NULL,"当日→プラザ3階 6:00","2025-12-14 02:42:54","2025-12-14 02:42:54"
"822","823","3","1","2025-10-06","袴","0","82500",NULL,"2026-03-25",NULL,"当日→浜店5:30","2025-12-14 02:45:49","2025-12-14 02:45:49"
"823","824","3","1","2025-04-10","袴","0","104180",NULL,NULL,NULL,"他店","2025-12-14 02:47:25","2025-12-14 02:47:25"
"824","825","3","1","2025-08-17","袴","0","20130",NULL,"2026-03-05",NULL,"当日→浜店 6:30
着付けのみ
教員
当日草履の予備用意","2025-12-14 02:49:12","2025-12-14 02:49:12"
"825","826","3","1","2025-04-10","袴","0","104180",NULL,"2025-10-12",NULL,"前撮り→10:00～ あとりえM","2025-12-14 02:50:57","2025-12-14 02:50:57"
